Product,ID,Comments,Feature_Request_Enhancement,NA,Other_Issue_Negative_Feedback,Positive_Feedback,Process_Issue,Support_Issue,Technical_Performance_Issue,Usability_Issue
fmPilot2,458,"The thing I dislike the most about fmPilot is when I am putting together a larger quote. I have to pay attention to the time and click save every 5-10 minutes. I have had on multiple occasions where ive put together very large bids taking me over 30+ minutes and when i go to save it will like time out and ill loose everything from my quote and have to start over completely. The next thing i dislike is when I invoice a job, we have to wait for pending verification. Even though i have the invoice completed and submitted. I feel like if our invoice is already done, we shouldnt have to go back in again after verification status is complete, just to change the status again for our invoices submittal. When im done with a job, i invoice it and when the store verifies. That should be it, I shouldn't have to go change status again to submit our invoice. I forget about this all the time and it causes us more days waiting to be paid for our work. Or if we already have a signed work order, why do we have to wait up to 3 more days for the store to verify the work is done? If a Manager signed our work order, isn't that already verifying the works been complete? My last complaint would be when i get a work order with a DNE on it. I go out and look at the job to inspect and verify what all is needed to complete the scope. I dont get a MOD to sign the work order at that time, as i have the intent of doing the job. However, their have been times where i complete an inspection and get back to my office. I run the numbers for labor and material, realize i need a DNE increase and submit a quote. My quote doesnt get approved and i invoice for incurred. Then the invoice gets kicked back because i dont have a signed work order, this has happened at least 5-6 times. I dont think i should have to get a signature on a work order when we dont complete the scope thats detailed on the work order. I also shouldnt have to drive back out to a property for a signature, just for the cost of 1 trip charge. We have had to do this before as well and its more of a pain and takes more time to deal with it then what our trip charge is worth. I think a different way to invoice for our incurred trip charges should be available and they shouldn't require a signed work order either. ",0,0,0,0,0,0,1,1
fmPilot2,457,I constantly have to refresh my browser 5plus times to get the page to load. It took me 20 plus minutes to create a work order on several occasions because it would not load and create the work order and then I have to refresh restart the work order process over and over again. I have tried on several web browsers.,0,0,0,0,0,0,1,1
fmPilot2,456,The quote screen gets a little clunky sometimes when adding in line new line items and filling out each field. ,0,0,0,0,0,0,1,1
fmPilot2,455,The system is very slow most days. Not very user friendly for us or vendors. ,0,0,0,0,0,0,1,1
fmPilot2,454,Check in check out is difficult when we have no service. It also has been difficult signing into a job and it keeps saying to many errors.   Something to improve on is the option list menu making it easier to navigate and sort the work orders.,0,0,0,0,0,0,1,1
PJM,453, 2. Easier authority overrides in the case or people leaving the business ,0,0,0,0,1,0,0,0
fmPilot2,453,"I have to refresh the page 3-4 times every time I change the WO status or put in a comment or save the WO. Quote must be uploaded with taxes should be mentioned under the Finance tab in a place where it is visible to the Service Provider while adding the quote. Currently it is in fine print at the bottom of the quote. None of the vendors actually read those fine prints. Different status must have an explanation where the client, CBRE employee or anyone using FMP can easily understand the meaning of what the abbreviations mean. FMP should be more user friendly",0,0,0,0,0,0,1,1
PJM,453,"1. Live cost plans that work similarly to Excel, but link to the finance systems ",1,0,0,0,0,0,0,1
fmPilot2,452,"minimal to no latency, if possible to include what is the code for like in the FMpilot 1 and for accounts like sally beauty and Tforce (new interface) have an option to open WO history even without searching the store first just like the account like pepboys and GNC because we need to check duplicate WO but with those account we cannot do that while creating WO ",0,0,0,0,0,0,1,1
ServiceInsight7,451,Occasionally experience long loading times and technical issues such as being logged out repeatedly while using,0,0,0,0,0,0,1,0
fmPilot2,451,"Website if often glitchy, can be hard to find open work orders. A lot of back and forth happens before something can actually get addressed, can be a bit frustrating. ",0,0,0,0,0,0,1,1
fmPilot2,450,To improve the speed and simplified it process.,0,0,0,0,0,0,1,1
fmPilot2,449,Find a way to keep it running instead of going down every other week ,0,0,0,0,0,0,1,0
ServiceInsight7,449,"Buenas tardes  Como sugerencia,  Mas intuitiva  a la hora de cerrar una wo/ticket. Sin mas Quedo a disposici??n ante cualquier consulta. ¡¡¡Saludos!!! [translation: Good afternoon, as a suggestion, more intuitive when closing a WO/ticket. I'm available for other questions.]",0,0,0,0,0,0,0,1
fmPilot2,448,lot's of lag,0,0,0,0,0,0,1,0
Quantum,447,i do not understand Quantum or how to move around in it,0,0,0,0,0,1,0,0
fmPilot2,447,Make the system load and work faster. Often the issues I am having are on the list in a department that doesn't make sense. Creating a search tool that went by typing out the issue that is on there would be helpful! ,0,0,0,0,0,0,1,0
fmPilot2,446,the website is slow and requires multiple refreshes even with my optic fibre.,0,0,0,0,0,0,1,0
fmPilot2,445,Speed up the new UI so it works as well as old UI does.,0,0,0,0,0,0,1,0
Jarvis Request Management Self Service,445,Not the most user friendly tool. Makes a lot of pre selected boxes harder to explain what is required.,0,0,0,0,0,0,0,1
fmPilot2,444,The number of crashes and updates that need to happen slows our work. Every time an update happens it causes weeks of issues. It loses data that has been put in LL contacts. You have to refresh it serval times to populate a page. This makes it very difficult for my team and myself to service our client. ,0,0,0,0,0,0,1,0
ServiceInsight7,443,I would like to hope change so that multiple people can receive request receipt notifications via email.,1,0,0,0,0,0,0,0
SI LOCAL,443,more information on job description and location,1,0,0,0,0,0,0,0
fmPilot2,443,Slowness is the only issue. ,0,0,0,0,0,0,1,0
fmPilot2,442,"Sometimes the FMP is slow and is affecting our work, hoping for that not to happened again.",0,0,0,0,0,0,1,0
ServiceInsight7,442,Some areas like the vendor dispatch and remit can get confusing.  ,0,0,0,0,0,0,0,1
SI LOCAL,441,Need the ability to change the dollar amount if needed,1,0,0,0,0,0,0,0
SI LOCAL,441,also need to have visibility to all properties and work orders for the entire client portfolio.,0,0,0,0,0,1,0,0
fmPilot2,441,Less lag or latency issues would make fmpilot easier to use,0,0,0,0,0,0,1,0
fmPilot2,440,IMPROVE SPEED ,0,0,0,0,0,0,1,0
fmPilot2,439,System/WO status update processing speed could be a little faster as to not cause confusion.,0,0,0,0,0,0,1,0
fmPilot2,438,The speed of the system and onboard RAM needs to be improved and documents like Spend Authority should be integrated into the system.,0,0,0,0,0,0,1,0
SI LOCAL,437,date entered and target completion date is confusing its not what it seems and you can get caught out,1,0,0,0,0,0,0,1
PJM,437,It would be great if the tools enable the user to check their level of access and settings.,0,0,0,0,0,1,0,0
PJM,437,Kahua's user interface and functionality increase time burden to the process rather than providing efficiencies. ,0,0,0,0,0,0,1,0
fmPilot2,437,Decreased latency,0,0,0,0,0,0,1,0
PJM,437,Even if the focus is a data repository that is not mutually exclusive with it providing process efficiencies.,0,0,0,0,0,0,0,1
fmPilot2,436,I wish there is something to be doner in order for the fmP to work faster like it should be. Thank you.,0,0,0,0,0,0,1,0
fmPilot2,435,Please make it so it does not log you off after 30 minutes of non use.,0,0,0,0,0,0,1,0
fmPilot2,434,Constant lagging can be frustrating. ,0,0,0,0,0,0,1,0
ServiceInsight7,434,N/A,0,1,0,0,0,0,0,0
fmPilot2,433,"All my log in to not time out. It's inconvenient having to log out and back in, sometimes, it takes doing it twice, to allow me access to the service desk. I like the portal more than some others we use but the timed-out issue can be frustrating when in a rush.  ",0,0,0,0,0,0,1,0
ServiceInsight7,432,"Overall, a good program, very easy to use. ",0,0,0,1,0,0,0,0
fmPilot2,432,"It would be easier to log in once and not have to log in and out a million times a day, also quoting is a pain since you have to paraphrase your work recommended.",0,0,0,0,0,0,1,0
fmPilot2,431,I would like to see it run faster. ,0,0,0,0,0,0,1,0
fmPilot2,430,Website is glitchy. I sometimes have to refresh a 10 times to get it to load. I've even had to log off and log back on to get something to load. Its not very efficient.,0,0,0,0,0,0,1,0
fmPilot2,429,"The only issue I have with the site is that I usually need to refresh once or twice before it actually allows me to put in a work order. The first time I load the page and try to add one it usually doesn't allow me to put in my own information on the first page of the form, then once I refresh it will get that information but about a third of the time when I move to the second page it won't let me move through the tick boxes on it.",0,0,0,0,0,0,1,0
fmPilot2,428,"Whenever I first log in it fails to register my location, need to refresh it once or twice and then it registers my location properly.",0,0,0,0,0,0,1,0
fmPilot2,427,the latency,0,0,0,0,0,0,1,0
fmPilot2,426,Stop the errors that happen. Let us work longer without booting me out.,0,0,0,0,0,0,1,0
PJM,425,"Capital planner, estimator, and other tools I have used are really good, ",0,0,0,1,0,0,0,0
PJM,425,doesn't seem that we really provide a lot of awareness to these tools that exist outside of Kahua. ,0,0,0,0,0,1,0,0
fmPilot2,425,Too many glitches - moves slow. Takes forever to enter a quote and then it freezes and you have to restart unless you save every 5 seconds. You shouldnt have to reenter a quote for the invoice. Too old school ,0,0,0,0,0,0,1,0
PJM,425, Kahua in its current format is not fit for purpose. ,0,0,0,0,0,0,0,1
fmPilot2,424,Please improve the speed. Thanks.,0,0,0,0,0,0,1,0
PJM,423,I was reviewing to see what tools are available but would need access to utilize. ,0,0,0,0,0,1,0,0
fmPilot2,423,"FMpilot is easy to use until there are issues. It becomes extremely difficult when you are experiencing slowness or in some cases the screen freezing. But when it is running, it's easy to use. ",0,0,0,0,0,0,1,0
